Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Car_Age,Brand,Model
Hyderabad,68375,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.5,12,Maruti,A-StarVxi
Pune,52000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,3.95,9,Maruti,SwiftZXI
Jaipur,39000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,27.0,5,Mercedes-Benz,CLA200
Bangalore,68000,Petrol,Manual,Second,16.02,1373.0,93.7,7.0,6.75,8,Maruti,ErtigaZXI
Jaipur,71000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.5,15,Maruti,WagonR
Hyderabad,72003,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.9,10,Volkswagen,PoloDiesel
Hyderabad,135670,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.55,8,Ford,Ecosport1.5
Kochi,65850,Diesel,Manual,First,25.1,1498.0,98.6,5.0,9.44,5,Honda,Cityi
Coimbatore,53920,Petrol,Manual,First,14.28,1798.0,138.03,5.0,10.77,7,Toyota,CorollaAltis
Ahmedabad,58000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.5,8,Mahindra,XUV500W8
Kolkata,4000,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.0,6,Maruti,Alto800
Chennai,58000,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,11.75,12,BMW,5Series
Kochi,29832,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.29,6,Hyundai,EOND
Chennai,71156,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.5,6,Maruti,SwiftDzire
Delhi,64687,CNG,Manual,First,44.50599999999999,998.0,58.33,5.0,3.8,7,Maruti,CelerioCNG
Hyderabad,54000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,18.0,11,Audi,A42.0
Bangalore,75000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,4.95,13,Skoda,SuperbElegance
Kochi,39208,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.52,7,Tata,ZestRevotron
Kolkata,41000,Diesel,Manual,First,17.0,2149.0,139.07,7.0,8.0,8,Force,OneLX
Coimbatore,38622,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.26,9,Honda,Cityi-VTEC
Chennai,18000,Petrol,Manual,First,16.95,1498.0,97.7,5.0,7.5,6,Nissan,Sunny2011-2014
Delhi,52000,Petrol,Manual,First,16.1,1616.303290019353,112.3128981777716,5.0,3.65,10,Maruti,Swift1.3
Mumbai,45000,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,3.35,11,Volkswagen,VentoPetrol
Mumbai,48656,Petrol,Automatic,First,15.74,1591.0,121.3,5.0,5.5,8,Hyundai,Verna1.6
Bangalore,79000,Diesel,Automatic,First,22.0,1582.0,126.2,5.0,5.25,10,Hyundai,VernaCRDi
Bangalore,88000,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,16.25,10,Audi,A42.0
Delhi,92000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.7,13,Maruti,SX4Vxi
Chennai,9000,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,32.9,3,Ford,Endeavour2.2
Coimbatore,50121,Petrol,Manual,First,20.4,1197.0,83.11,5.0,3.41,14,Maruti,SwiftLXI
Hyderabad,79000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.15,8,Hyundai,Grandi10
Hyderabad,46000,Diesel,Manual,Second,20.14,1498.0,88.8,5.0,5.9,8,Volkswagen,Polo1.5
Pune,100000,Petrol,Automatic,First,10.0,2496.0,157.7,5.0,11.5,10,Mercedes-Benz,E-Class230
Kolkata,41000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.75,7,Hyundai,i20Asta
Chennai,25000,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.5,7,Maruti,AltoK10
Pune,71899,Diesel,Manual,First,20.77,1248.0,88.76,7.0,7.25,8,Maruti,ErtigaVDI
Mumbai,7100,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.35,6,Maruti,CelerioVXI
Coimbatore,38171,Petrol,Automatic,Second,22.5,999.0,67.0,5.0,4.99,4,Renault,KWIDClimber
Bangalore,70359,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.65,9,Mahindra,ScorpioSLE
Chennai,200000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,9.0,11,Toyota,Innova2.5
Chennai,26969,Diesel,Manual,First,22.07,1199.0,73.9,5.0,6.9,5,Volkswagen,PoloDiesel
Chennai,56500,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.9,11,Ford,FigoDiesel
Kolkata,40000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,5.75,8,Nissan,TerranoXL
Kolkata,41000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,8.0,8,Force,OneLX
Kochi,53105,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.41,5,Renault,KWID1.0
Mumbai,23000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,4.95,9,Skoda,Rapid1.5
Hyderabad,80999,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,14.4,6,Mahindra,XUV500AT
Chennai,82000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,2.95,10,Ford,FigoDiesel
Coimbatore,68557,Diesel,Manual,First,15.96,2523.0,62.1,7.0,8.14,5,Mahindra,BoleroZLX
Hyderabad,34000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,8.45,6,Volkswagen,Vento1.5
Pune,77000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.5,7,Toyota,Innova2.5
Mumbai,48000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6.5,10,Mahindra,XUV500W8
Coimbatore,28232,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,7.72,7,Ford,Ecosport1.5
Chennai,110000,Diesel,Automatic,First,16.96,1968.0,138.1,5.0,8.0,11,Volkswagen,Jetta2012-2014
Chennai,120000,Diesel,Manual,Second,13.93,2179.0,138.0,7.0,3.0,13,Tata,NewSafari
Mumbai,49000,Diesel,Automatic,First,8.2,2993.0,245.0,4.0,29.0,9,BMW,3Series
Kolkata,22000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.11,8,Volkswagen,Polo1.2
Coimbatore,14925,Petrol,Manual,First,18.5,1197.0,82.9,5.0,5.37,7,Hyundai,i20Magna
Mumbai,75000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,6.55,9,Maruti,ErtigaZDI
Chennai,23000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7.0,7,Honda,Cityi
Mumbai,57000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.48,8,Honda,City1.5
Kochi,76718,Diesel,Automatic,First,16.96,1968.0,138.03,5.0,6.51,9,Volkswagen,Jetta2013-2015
Pune,138000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.15,6,Honda,AmazeVX
Hyderabad,140000,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,9.0,9,Mahindra,XUV500W8
Mumbai,110000,Petrol,Automatic,Second,14.53,1798.0,138.1,5.0,2.75,14,Toyota,CorollaAltis
Pune,126000,Petrol,Manual,Second,17.0,1086.0,62.1,5.0,1.2,17,Hyundai,SantroXing
Bangalore,73000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,12.5,10,BMW,3Series
Kochi,63423,Diesel,Manual,First,23.0,1498.0,98.96,5.0,7.69,5,Ford,EcoSport1.5
Kochi,62132,Petrol,Manual,First,18.5,1197.0,82.85,5.0,4.57,9,Hyundai,i20Asta
Mumbai,51000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,4.5,9,Honda,City1.5
Hyderabad,75000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.9,7,Maruti,RitzVDI
Kolkata,55410,Petrol,Manual,First,19.81,1086.0,68.05,5.0,1.65,14,Hyundai,i10Era
Mumbai,41000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3.25,7,Chevrolet,Sail1.2
Chennai,45000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.25,10,Hyundai,Verna1.6
Kochi,53322,Petrol,Manual,First,15.8,1591.0,121.3,5.0,12.13,4,Hyundai,Creta1.6
Jaipur,48000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,3.25,9,Chevrolet,Sail1.2
Hyderabad,72000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,29.0,9,Audi,Q52.0
Kochi,50266,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.53,9,Honda,City1.5
Hyderabad,21800,Petrol,Manual,First,17.0,1497.0,121.36,5.0,8.75,5,Ford,EcoSport1.5
Bangalore,45000,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,37.9,8,Audi,Q73.0
Delhi,62000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.4,12,Hyundai,i10Magna
Chennai,41681,Petrol,Manual,First,17.0,1197.0,80.0,5.0,4.55,8,Hyundai,i201.2
Delhi,69313,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,2.65,11,Maruti,SwiftDzire
Pune,49000,Diesel,Manual,Second,25.0,1396.0,69.0,5.0,1.6,5,Tata,IndicaV2
Coimbatore,40471,Diesel,Automatic,Second,16.2,2993.0,235.0,5.0,25.72,10,BMW,5Series
Ahmedabad,60000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.15,9,Maruti,SwiftVDI
Jaipur,1001,Petrol,Manual,First,19.0,1194.0,94.68,5.0,7.23,4,Ford,FreestyleTitanium
Bangalore,38000,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,2.6,14,Hyundai,VernaXXi
Mumbai,66000,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,7.25,14,BMW,3Series
Kochi,33901,Diesel,Manual,First,12.8,2494.0,102.0,8.0,14.29,5,Toyota,Innova2.5
Hyderabad,57000,Diesel,Automatic,Second,14.94,2143.0,204.0,5.0,17.25,11,Mercedes-Benz,NewC-Class
Pune,170000,Diesel,Manual,First,22.54,1582.0,126.2,5.0,7.5,9,Hyundai,Elantra1.6
Hyderabad,60000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.35,8,Maruti,RitzZDi
Pune,85000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.9,6,Maruti,VitaraBrezza
Kolkata,146000,Petrol,Manual,Second,19.1,1197.0,82.0,5.0,3.5,6,Hyundai,Xcent1.2
Kolkata,56002,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.1,8,Honda,Cityi
Mumbai,8554,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.2,6,Renault,KWIDRXT
Jaipur,62322,Diesel,Manual,First,23.59,1364.0,67.06,5.0,4.9,8,Toyota,EtiosCross
Kochi,37929,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.69,7,Maruti,AltoK10
Chennai,5400,Petrol,Manual,First,23.84,1199.0,84.0,5.0,3.98,6,Tata,Tiago1.2
Kolkata,60000,Diesel,Manual,First,21.9,1396.0,90.0,5.0,2.95,9,Hyundai,i201.4
Kochi,55730,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,15.21,8,Audi,A42.0
Hyderabad,62000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,6.3,7,Maruti,SwiftVDI
Kochi,14576,Petrol,Manual,First,17.0,1198.0,73.75,5.0,6.69,5,Volkswagen,Ameo1.2
Mumbai,17000,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,9.5,5,Honda,BRVi-VTEC
Mumbai,28000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,2.65,13,Hyundai,i20Asta
Ahmedabad,58200,Diesel,Manual,First,14.66,2199.0,194.3,7.0,7.5,10,Hyundai,SantaFe
Bangalore,53000,Petrol,Manual,Second,18.236512961941532,1497.0,118.0,5.0,1.85,20,Honda,City1.5
Kochi,12278,Petrol,Automatic,First,23.1,998.0,67.04,5.0,5.63,4,Maruti,CelerioZXI
Coimbatore,17665,Petrol,Manual,First,15.8,1591.0,121.3,5.0,11.78,4,Hyundai,Creta1.6
Hyderabad,200000,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,0.85,18,Tata,IndicaV2
Mumbai,55893,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3.35,11,Volkswagen,VentoPetrol
Kochi,60586,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.11,7,Maruti,CelerioVXI
Ahmedabad,13500,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,25.51,7,Mercedes-Benz,CLA200
Jaipur,30000,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.1,5,Maruti,Alto800
Delhi,12000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,33.5,4,Ford,Endeavour3.2
Kolkata,65000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.8,5,Tata,ZestRevotron
Kolkata,38000,Petrol,Manual,First,16.09,1598.0,103.5,5.0,3.49,8,Volkswagen,Vento1.6
Mumbai,25000,Petrol,Manual,Second,17.5,1373.0,91.1,7.0,5.15,10,Maruti,ErtigaZXI
Mumbai,100000,Diesel,Automatic,First,14.0,2987.0,224.0,5.0,14.41,11,Mercedes-Benz,M-ClassML
Mumbai,13710,Petrol,Manual,First,16.2,1199.0,74.0,5.0,4.75,8,Volkswagen,Polo1.2
Jaipur,100000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,19.0,7,Toyota,Fortuner4x2
Hyderabad,17000,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.9,5,Maruti,CelerioVXI
Chennai,89000,Diesel,Automatic,Second,16.07,1995.0,181.0,4.0,6.3,14,BMW,3Series
Jaipur,100173,Petrol,Manual,Second,16.9,1497.0,100.0,5.0,2.4,16,Honda,CityZX
Pune,97000,Petrol,Manual,First,13.17,1999.0,114.0,5.0,3.0,13,Mitsubishi,CediaSports
Delhi,40190,Petrol,Manual,First,18.06,1198.0,74.93,5.0,4.25,6,Renault,PulsePetrol
Hyderabad,29647,Diesel,Manual,First,20.14,1498.0,88.0,5.0,6.3,6,Volkswagen,Polo1.5
Kochi,43639,Petrol,Manual,First,21.1,998.0,100.0,5.0,8.15,4,Maruti,BalenoRS
Kochi,37333,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.22,10,Hyundai,i10Magna
Kochi,48407,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.65,4,Hyundai,i201.2
Delhi,25000,Petrol,Automatic,First,10.37,2979.0,306.0,2.0,30.0,11,BMW,Z42009-2013
Pune,72400,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.3,12,Hyundai,i10Sportz
Delhi,18000,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,22.0,10,Mini,CooperS
Pune,65167,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.28,10,Honda,BrioV
Kochi,25418,Petrol,Manual,First,20.73,1373.0,91.2,5.0,7.09,6,Maruti,CiazZXi
Coimbatore,38995,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6.46,9,Maruti,SwiftDzire
Chennai,60000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.0,10,Volkswagen,PoloDiesel
Delhi,72000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,11.0,11,BMW,X1sDrive20d
Coimbatore,31075,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,49.79,6,Audi,Q73.0
Kolkata,4311,Diesel,Manual,First,25.83,1498.0,99.0,5.0,4.8,7,Ford,Figo1.5D
Bangalore,21000,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,35.0,5,BMW,3Series
Bangalore,54000,Diesel,Automatic,First,14.0,2987.0,224.0,5.0,21.99,11,Mercedes-Benz,M-ClassML
Mumbai,50000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1.1,15,Maruti,WagonR
Delhi,13000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.6,4,Maruti,BalenoZeta
Pune,74000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,4.5,9,Maruti,DzireVXI
Pune,75000,Petrol,Manual,Second,14.7,1150.0,76.0,5.0,1.0,13,Chevrolet,AveoU-VA
Chennai,25000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,6.9,5,Volkswagen,Polo1.5
Hyderabad,139000,Diesel,Automatic,First,18.236512961941532,2179.0,115.0,5.0,16.75,10,Land Rover,RoverFreelander
Mumbai,52000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,25.49,7,Audi,Q530
Chennai,20000,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,35.5,7,Audi,A635
Kochi,32663,Diesel,Manual,First,24.0,1186.0,73.97,5.0,6.28,4,Hyundai,Grandi10
Delhi,76777,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,4.88,10,Mahindra,ScorpioSLE
Hyderabad,100303,Diesel,Manual,First,22.95,1248.0,74.0,5.0,3.7,6,Tata,BoltQuadrajet
Kochi,43993,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.45,7,Hyundai,EONEra
Kochi,72118,Diesel,Manual,First,15.4,2179.0,120.0,8.0,10.23,6,Mahindra,ScorpioS8
Bangalore,83000,Petrol,Automatic,Second,11.1,2354.0,142.0,5.0,6.5,12,Honda,Accord2001-2003
Mumbai,7523,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.15,6,Volkswagen,Polo1.2
Mumbai,34670,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.9,8,Maruti,Eeco7
Ahmedabad,30000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5,6,Hyundai,Grandi10
Chennai,17000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,31.0,5,Ford,Endeavour3.2
Delhi,59261,Diesel,Manual,First,24.0,1186.0,73.97,5.0,4.25,7,Hyundai,Grandi10
Kochi,65210,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.48,6,Maruti,SwiftVDI
Bangalore,19000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.25,6,Hyundai,i201.2
Hyderabad,50000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.0,10,Maruti,SwiftDzire
Hyderabad,47000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,29.5,7,BMW,3Series
Mumbai,75000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,1.49,15,Honda,CityZX
Pune,54534,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.65,9,Hyundai,i10Sportz
Ahmedabad,13000,Diesel,Manual,First,23.0,1498.0,98.96,5.0,10.9,4,Ford,EcosportSignature
Bangalore,48808,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.3,7,Maruti,CelerioZXI
Pune,63001,Diesel,Manual,Second,20.77,1248.0,88.76,7.0,6.11,10,Maruti,ErtigaVDI
Hyderabad,64771,Diesel,Manual,First,12.8,2494.0,102.0,8.0,15.5,7,Toyota,Innova2.5
Mumbai,34634,Petrol,Manual,First,17.8,1497.0,117.3,5.0,6.9,6,Honda,Cityi
Bangalore,69242,Petrol,Manual,First,19.1,1197.0,85.8,5.0,4.69,10,Maruti,SwiftDzire
Kochi,33292,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.19,11,Maruti,RitzLXi
Pune,55000,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,3.75,10,Hyundai,i20Sportz
Pune,1000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,8.6,3,Hyundai,i20Active
Chennai,80000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,3.85,11,Honda,City1.5
Coimbatore,65003,Diesel,Automatic,First,13.6,4134.0,382.0,5.0,67.83,6,Porsche,CayenneS
Coimbatore,16573,Petrol,Manual,First,17.8,1198.0,86.7,5.0,9.31,3,Honda,AmazeVX
Pune,152633,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,3.0,14,Honda,Civic2006-2010
Bangalore,53000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.5,7,Hyundai,i20Magna
Hyderabad,50129,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.3,5,Hyundai,Creta1.6
Hyderabad,63716,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,23.0,9,Audi,Q32012-2015
Mumbai,11000,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.35,4,Maruti,Alto800
Chennai,115000,Diesel,Automatic,Third,15.06,1995.0,177.0,5.0,10.0,10,BMW,X1sDrive
Delhi,63265,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.95,9,Hyundai,i10Magna
Pune,20000,Diesel,Manual,First,21.66,1498.0,108.62,5.0,6.75,6,Volkswagen,Ameo1.5
Pune,79000,Petrol,Manual,Third,16.47,1198.0,73.9,5.0,2.44,12,Volkswagen,PoloPetrol
Mumbai,41000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.85,7,Maruti,CiazVXi
Kochi,26323,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,7.4,7,Volkswagen,PoloGT
Pune,76000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,3.8,6,Hyundai,Xcent1.1
Hyderabad,69972,Petrol,Manual,First,13.5,1799.0,130.0,5.0,3.8,14,Honda,Civic2006-2010
Kolkata,69000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,2.7,14,Honda,CityZX
Jaipur,65000,Diesel,Manual,First,15.96,2523.0,62.1,7.0,7.21,6,Mahindra,BoleroZLX
Hyderabad,29512,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7.9,6,Honda,Cityi
Kolkata,51000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,4.2,5,Hyundai,Xcent1.2
Mumbai,58003,Diesel,Manual,First,19.01,1461.0,108.45,5.0,5.75,8,Renault,Duster110PS
Hyderabad,56500,Petrol,Automatic,First,16.98,998.0,66.1,5.0,3.45,9,Maruti,A-StarAT
Bangalore,29063,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25.75,8,Audi,A42.0
Coimbatore,46811,Diesel,Manual,First,16.0,2179.0,140.0,7.0,16.59,4,Mahindra,XUV500W8
Coimbatore,31897,Petrol,Manual,First,18.06,1198.0,74.96,5.0,4.69,8,Renault,PulsePetrol
Mumbai,52100,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,7.5,13,BMW,3Series
Hyderabad,73000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,16.5,6,Toyota,InnovaCrysta
Kolkata,31423,Petrol,Manual,First,17.0,1497.0,118.0,5.0,1.99,13,Honda,City1.5
Chennai,75180,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.25,8,Maruti,SwiftVDI
Mumbai,75000,Diesel,Manual,Second,19.64,1461.0,108.45,5.0,5.4,9,Renault,Duster110PS
Mumbai,15000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,3.9,8,Volkswagen,Polo1.2
Mumbai,12000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,5.8,7,Hyundai,i20Active
Pune,32000,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,30.5,8,BMW,5Series
Hyderabad,44504,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.6,5,Maruti,SwiftDzire
Ahmedabad,66000,Diesel,Automatic,First,18.236512961941532,2987.0,165.0,5.0,23.0,10,Mercedes-Benz,M-ClassML
Jaipur,39437,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.15,7,Maruti,SwiftLDI
Coimbatore,36931,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,9.48,5,Hyundai,Verna1.6
Bangalore,17800,Petrol,Automatic,Second,21.9,624.0,37.48,4.0,2.38,6,Tata,NanoXTA
Hyderabad,71346,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.8,13,Maruti,SwiftDzire
Delhi,45000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,5.5,7,Hyundai,i20Asta
Hyderabad,85155,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3.55,12,Hyundai,i201.2
Mumbai,48823,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.35,7,Maruti,CiazZXi
Delhi,37000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,36.0,7,Land Rover,RoverRange
Hyderabad,92000,Diesel,Manual,Second,16.1,1405.0,70.0,5.0,1.1,17,Tata,IndigoLX
Mumbai,36000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,3.7,8,Tata,ZestRevotron
Delhi,24569,Diesel,Manual,First,16.0,1997.0,140.0,7.0,13.5,6,Mahindra,XUV500W10
Mumbai,95000,Petrol,Automatic,Third,11.7,2354.0,177.6,5.0,2.85,14,Honda,Accord2.4
Coimbatore,25811,Petrol,Manual,Second,25.4,624.0,37.5,4.0,2.13,7,Tata,NanoTwist
Ahmedabad,65000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,7.75,7,Hyundai,ElantraCRDi
Chennai,100400,Diesel,Manual,First,25.0,1396.0,69.0,5.0,2.85,5,Tata,IndicaV2
Jaipur,76414,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.95,8,Honda,AmazeS
Kochi,82103,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6.2,10,Mahindra,XUV500W8
Pune,98000,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,17.5,9,BMW,X3xDrive
Pune,45252,Petrol,Manual,First,18.9,1197.0,81.86,5.0,2.25,12,Hyundai,Grandi10
Delhi,10300,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.75,5,Maruti,BalenoZeta
Kochi,42024,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,9.73,6,Hyundai,Verna1.6
Kochi,51236,Diesel,Manual,First,25.47,1248.0,88.5,7.0,8.49,4,Maruti,ErtigaVDI
Mumbai,52000,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,25.0,9,Mini,CooperS
Coimbatore,42894,Diesel,Manual,First,23.2,1248.0,73.94,5.0,5.59,7,Maruti,RitzZDi
Mumbai,68000,Diesel,Automatic,First,15.6,1896.0,106.0,5.0,4.8,11,Skoda,LauraL
Delhi,69000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.45,8,Ford,Ecosport1.5
Pune,10000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.5,5,Hyundai,i202015-2017
Chennai,16000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.35,7,Honda,BrioE
Kolkata,46992,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.75,9,Honda,AmazeS
Pune,170000,Diesel,Automatic,Third,18.48,1995.0,177.0,5.0,12.0,12,BMW,5Series
Delhi,58000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,32.0,8,Audi,Q73.0
Jaipur,50000,Diesel,Manual,Second,24.0,1120.0,70.0,5.0,4.0,7,Hyundai,Grandi10
Kolkata,39010,Diesel,Manual,First,23.08,1461.0,63.1,5.0,2.6,11,Nissan,MicraDiesel
Jaipur,26946,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.45,6,Hyundai,Grandi10
Pune,28700,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.6,7,Hyundai,EONEra
Chennai,60000,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,16.0,11,Mercedes-Benz,NewC-Class
Delhi,38999,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,32.5,8,Land Rover,RoverRange
Mumbai,39000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,13.85,6,Mahindra,SsangyongRexton
Coimbatore,7784,Petrol,Manual,First,20.73,1373.0,91.1,5.0,8.76,4,Maruti,Ciaz1.4
Kochi,45710,Petrol,Automatic,First,11.8,3498.0,272.0,7.0,23.68,8,Mercedes-Benz,R-ClassR350
