age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome
16-25,female,majority,0-9y,none,poverty,0.5190632839502705,False,before 2015,False,True,13000.0,sedan,0,0,0,True
26-39,female,majority,0-9y,university,working class,0.5303445829334268,True,before 2015,False,True,13000.0,sedan,0,0,0,True
40-64,female,majority,10-19y,university,upper class,0.5391586055181217,True,before 2015,True,False,12000.0,sedan,0,0,0,False
65+,female,majority,30y+,high school,upper class,0.7790401376827991,False,after 2015,True,True,10000.0,sedan,2,0,4,False
65+,male,majority,0-9y,university,upper class,0.6479245480562235,True,before 2015,True,True,10000.0,sedan,0,0,0,True
40-64,male,majority,20-29y,university,upper class,0.5618606787810415,True,before 2015,False,True,14000.0,sedan,1,0,1,False
26-39,female,majority,0-9y,high school,upper class,0.5719660404661686,True,after 2015,False,True,11000.0,sedan,0,0,0,False
40-64,female,majority,0-9y,high school,upper class,0.6274722690901392,False,before 2015,False,True,13000.0,sedan,0,0,0,True
16-25,male,majority,0-9y,none,poverty,0.2435755388778246,False,before 2015,False,False,17000.0,sports car,0,0,0,True
40-64,male,majority,20-29y,high school,middle class,0.6264570219896365,True,before 2015,False,True,11000.0,sedan,4,1,3,False
40-64,male,majority,20-29y,high school,working class,0.4148807310426015,False,before 2015,True,True,14000.0,sedan,5,0,3,False
40-64,female,majority,20-29y,university,upper class,0.5209454270821574,True,before 2015,False,True,8000.0,sedan,4,0,0,False
16-25,female,majority,0-9y,high school,poverty,0.403334268295125,False,before 2015,False,True,8000.0,sedan,0,0,0,True
26-39,male,majority,10-19y,university,upper class,0.6457728615836401,True,before 2015,False,True,12000.0,sedan,0,0,5,False
40-64,male,majority,10-19y,high school,upper class,0.5360952707429667,True,before 2015,False,True,11000.0,sports car,2,0,4,True
40-64,female,majority,20-29y,none,middle class,0.7424417038212764,True,before 2015,False,True,14000.0,sedan,2,0,2,False
65+,male,majority,30y+,university,upper class,0.5643659706366282,True,after 2015,True,True,8000.0,sedan,9,1,1,False
40-64,male,majority,20-29y,high school,upper class,0.7200397941607997,True,after 2015,True,True,8000.0,sedan,2,0,2,False
40-64,female,majority,20-29y,university,upper class,0.748956725239477,True,before 2015,True,True,11697.003206900365,sedan,1,0,1,False
65+,female,majority,0-9y,university,upper class,0.532484745593896,True,before 2015,True,True,11000.0,sedan,0,0,0,False
26-39,male,majority,10-19y,none,poverty,0.3077483134833512,False,before 2015,True,True,16000.0,sedan,0,0,2,False
65+,female,majority,30y+,high school,upper class,0.8060777297210387,False,before 2015,True,True,9000.0,sedan,3,1,0,False
40-64,female,majority,20-29y,none,upper class,0.6005077593091429,True,after 2015,False,True,15000.0,sedan,0,1,1,False
16-25,female,majority,0-9y,none,poverty,0.4690807869675105,False,before 2015,False,False,18000.0,sedan,0,0,0,True
16-25,male,majority,0-9y,university,middle class,0.3114923209359311,True,after 2015,False,False,20000.0,sedan,0,0,0,True
40-64,male,majority,20-29y,high school,upper class,0.6965083396535244,True,before 2015,True,True,9000.0,sedan,8,0,1,True
16-25,male,majority,0-9y,high school,middle class,0.4674816531864013,True,before 2015,True,True,10000.0,sedan,0,0,0,False
40-64,male,majority,0-9y,high school,middle class,0.5253665202662647,True,after 2015,False,True,11697.003206900365,sedan,0,0,0,False
65+,male,majority,0-9y,high school,upper class,0.6898585172389251,True,before 2015,True,True,8000.0,sedan,0,0,0,False
26-39,male,majority,0-9y,none,poverty,0.3796929971731573,False,before 2015,False,True,14000.0,sedan,0,0,0,True
26-39,female,majority,10-19y,high school,working class,0.3018784742305601,True,before 2015,False,False,8000.0,sedan,1,0,0,False
26-39,female,majority,10-19y,university,upper class,0.71583338738666,True,after 2015,True,True,9000.0,sedan,0,0,1,False
16-25,female,majority,0-9y,none,working class,0.3682210111582465,True,before 2015,False,False,13000.0,sedan,0,0,0,False
65+,male,majority,30y+,high school,upper class,0.5990321238781692,True,before 2015,True,False,17000.0,sedan,4,0,2,False
40-64,female,majority,20-29y,university,working class,0.5858943451029358,True,before 2015,True,True,11697.003206900365,sedan,2,0,1,False
26-39,female,majority,10-19y,university,upper class,0.613826977680089,True,before 2015,True,False,9000.0,sedan,2,0,0,False
26-39,female,minority,10-19y,high school,working class,0.2934480144354176,True,after 2015,False,True,11697.003206900365,sedan,2,0,2,False
16-25,female,majority,0-9y,none,poverty,0.3418617252047898,False,before 2015,False,False,9000.0,sedan,0,0,0,True
16-25,male,majority,0-9y,high school,working class,0.5062031783903724,False,before 2015,False,False,10000.0,sedan,0,0,0,True
16-25,male,majority,0-9y,none,poverty,0.3838624776858912,True,before 2015,False,False,14000.0,sedan,0,0,0,False
65+,female,majority,20-29y,high school,upper class,0.7376100679194095,True,before 2015,True,True,11000.0,sedan,4,1,0,False
26-39,male,majority,10-19y,high school,poverty,0.4906366086119778,True,before 2015,True,True,10000.0,sedan,2,0,0,False
26-39,male,minority,10-19y,university,upper class,0.6201273841736746,True,after 2015,True,True,9000.0,sedan,2,0,4,False
26-39,male,majority,10-19y,none,working class,0.4633431868581646,False,before 2015,False,True,17000.0,sedan,0,1,0,True
16-25,female,majority,0-9y,high school,working class,0.345842800311707,True,after 2015,False,False,11697.003206900365,sedan,0,0,0,False
65+,female,majority,30y+,university,upper class,0.7498940746007671,True,before 2015,True,True,11000.0,sedan,3,0,4,False
40-64,male,majority,20-29y,university,upper class,0.7640953328310807,True,before 2015,False,True,17000.0,sedan,2,0,3,False
65+,male,majority,30y+,university,upper class,0.6373036380864049,True,before 2015,True,True,10000.0,sedan,7,0,6,False
16-25,female,majority,0-9y,none,working class,0.43192928411686055,True,before 2015,False,False,13000.0,sedan,0,0,0,True
16-25,male,majority,0-9y,university,upper class,0.7020436831211672,True,after 2015,True,True,11697.003206900365,sedan,0,0,0,False
65+,female,majority,30y+,university,upper class,0.6805304479389197,True,after 2015,False,True,14000.0,sedan,3,1,1,False
65+,female,majority,10-19y,university,upper class,0.5294385924160808,True,after 2015,True,True,6000.0,sedan,2,0,1,False
16-25,male,majority,0-9y,university,poverty,0.3812789046566209,False,before 2015,False,False,12000.0,sedan,0,0,0,True
65+,female,majority,30y+,high school,upper class,0.6924197834403566,True,before 2015,True,False,14000.0,sedan,1,1,0,False
65+,female,majority,30y+,university,upper class,0.6958419935317093,True,before 2015,True,True,11000.0,sedan,7,1,0,False
40-64,female,majority,0-9y,none,working class,0.6013294710042193,False,before 2015,True,False,12000.0,sedan,0,0,0,True
40-64,male,majority,10-19y,university,upper class,0.5496090320674443,True,before 2015,True,True,9000.0,sedan,2,1,3,False
26-39,male,majority,10-19y,university,middle class,0.6273613390209348,False,before 2015,False,False,14000.0,sedan,0,0,4,True
16-25,female,majority,0-9y,high school,middle class,0.6041047893367332,True,after 2015,False,False,14000.0,sedan,0,0,0,False
16-25,female,majority,0-9y,none,working class,0.4336723313868529,False,before 2015,False,False,17000.0,sedan,0,0,0,True
26-39,female,minority,10-19y,high school,poverty,0.175240246078814,False,before 2015,True,True,14000.0,sedan,1,0,0,False
16-25,female,majority,0-9y,university,middle class,0.5589896183531635,True,before 2015,True,False,9000.0,sedan,0,0,0,False
40-64,male,majority,20-29y,high school,upper class,0.5741719727666895,False,after 2015,True,True,7000.0,sedan,6,1,6,True
40-64,male,majority,0-9y,high school,upper class,0.575674930892843,True,before 2015,False,False,12000.0,sedan,0,0,0,True
26-39,female,majority,10-19y,none,working class,0.4440329823215972,True,before 2015,True,True,13000.0,sedan,1,0,1,False
16-25,male,majority,0-9y,university,middle class,0.5236585383213973,False,before 2015,False,False,11697.003206900365,sedan,0,0,0,True
26-39,female,majority,10-19y,high school,working class,0.3664626626338756,True,before 2015,False,False,14000.0,sedan,1,0,0,True
65+,male,majority,30y+,university,upper class,0.4709099425273894,True,before 2015,True,True,13000.0,sedan,4,0,4,False
65+,male,majority,30y+,high school,upper class,0.613826977680089,True,after 2015,False,True,10000.0,sports car,6,0,2,True
40-64,male,majority,20-29y,high school,working class,0.4558557235183332,False,before 2015,False,False,13000.0,sedan,0,1,3,False
65+,male,majority,10-19y,high school,upper class,0.4987695160873743,False,after 2015,True,True,13000.0,sedan,2,1,1,False
40-64,female,majority,20-29y,university,upper class,0.7059734082559136,True,after 2015,True,True,10000.0,sedan,2,0,0,False
40-64,male,majority,20-29y,university,upper class,0.6463385410582569,True,before 2015,True,True,12000.0,sedan,3,0,1,False
40-64,male,majority,0-9y,university,upper class,0.667599327119331,True,before 2015,False,False,10000.0,sedan,0,0,0,True
40-64,female,majority,20-29y,university,upper class,0.613826977680089,True,before 2015,True,True,9000.0,sedan,5,0,2,False
40-64,male,majority,20-29y,university,middle class,0.5045174060377636,True,before 2015,False,True,10000.0,sedan,3,0,0,False
26-39,female,majority,10-19y,high school,working class,0.43192928411686055,True,before 2015,True,True,8000.0,sedan,0,0,1,False
40-64,male,majority,0-9y,university,upper class,0.5927760862888297,True,after 2015,True,True,8000.0,sedan,0,0,0,True
26-39,male,majority,10-19y,none,middle class,0.6320362335140304,True,after 2015,False,True,11000.0,sedan,3,0,2,False
40-64,female,majority,0-9y,high school,upper class,0.7532018978277194,True,after 2015,True,True,11697.003206900365,sedan,0,0,0,False
40-64,female,minority,20-29y,high school,middle class,0.6056746855305867,True,before 2015,True,True,10000.0,sedan,5,0,2,False
40-64,male,majority,20-29y,high school,poverty,0.207432545579217,False,before 2015,False,False,16000.0,sedan,2,1,0,False
16-25,male,majority,0-9y,high school,poverty,0.2907925607872464,False,after 2015,True,True,10000.0,sedan,0,0,0,True
26-39,male,minority,10-19y,high school,working class,0.4755276880991208,True,after 2015,False,False,17000.0,sedan,0,0,1,False
40-64,male,majority,20-29y,high school,working class,0.2236841043640096,True,before 2015,True,False,11697.003206900365,sports car,3,0,0,False
65+,male,minority,20-29y,none,upper class,0.5905495956804206,False,after 2015,True,True,12000.0,sedan,4,0,2,True
16-25,female,majority,0-9y,none,poverty,0.3349652062752788,True,before 2015,False,True,11697.003206900365,sedan,0,0,0,True
40-64,male,majority,20-29y,high school,middle class,0.6054304884310397,True,before 2015,False,True,9000.0,sedan,2,0,5,False
65+,male,majority,20-29y,high school,upper class,0.6572762925654707,False,before 2015,True,True,7000.0,sedan,3,0,3,False
40-64,female,majority,0-9y,high school,middle class,0.6745695670750705,False,after 2015,True,True,12000.0,sedan,0,0,0,True
16-25,female,majority,0-9y,none,poverty,0.3293593350870786,False,before 2015,False,True,13000.0,sedan,0,0,0,True
16-25,female,majority,0-9y,high school,poverty,0.34833133094379204,False,before 2015,False,True,8000.0,sedan,0,0,0,False
65+,male,majority,0-9y,high school,upper class,0.7302332838693537,True,before 2015,False,False,11000.0,sedan,0,0,0,True
26-39,male,majority,10-19y,high school,middle class,0.6590533905476411,True,before 2015,True,True,11000.0,sedan,0,0,1,False
40-64,male,majority,20-29y,high school,upper class,0.6726992704345639,True,before 2015,True,True,12000.0,sports car,4,0,8,False
65+,male,majority,0-9y,high school,upper class,0.5677656283040766,True,before 2015,True,True,8000.0,sedan,0,0,0,False
65+,male,majority,0-9y,university,upper class,0.5680429515686883,True,after 2015,True,True,8000.0,sedan,0,0,0,False
40-64,male,majority,20-29y,high school,middle class,0.3844230970107322,True,before 2015,True,True,11000.0,sedan,5,0,5,False
65+,male,majority,10-19y,university,upper class,0.674130280008358,True,before 2015,True,True,11000.0,sedan,4,0,4,False
40-64,female,minority,10-19y,high school,upper class,0.613826977680089,True,after 2015,False,True,15000.0,sedan,3,0,2,False
40-64,female,majority,20-29y,high school,middle class,0.5911684704162853,False,before 2015,False,True,11000.0,sedan,1,0,3,False
40-64,female,minority,0-9y,none,upper class,0.5847983429422607,True,before 2015,True,True,9000.0,sedan,0,0,0,False
40-64,male,minority,20-29y,high school,middle class,0.5963635206935238,True,before 2015,False,True,17000.0,sedan,0,0,5,False
65+,female,majority,30y+,university,upper class,0.4055202478752996,True,before 2015,False,True,10000.0,sedan,6,1,0,False
65+,male,majority,30y+,high school,upper class,0.3016195849865694,True,before 2015,True,True,10000.0,sedan,5,1,8,False
16-25,male,minority,0-9y,university,poverty,0.2703017296487961,True,before 2015,False,False,13000.0,sedan,0,0,0,True
26-39,female,majority,10-19y,university,middle class,0.6011776404300165,True,before 2015,False,False,13000.0,sports car,1,0,0,True
65+,male,majority,30y+,high school,upper class,0.6421199758823382,True,after 2015,True,True,10000.0,sedan,12,0,3,False
26-39,male,majority,10-19y,university,middle class,0.5821521960941056,True,before 2015,True,False,15000.0,sedan,0,0,2,False
65+,male,majority,20-29y,high school,upper class,0.6610853789704112,True,before 2015,True,True,15000.0,sedan,0,0,1,False
65+,male,minority,20-29y,none,middle class,0.4870255215613069,True,before 2015,True,True,14000.0,sedan,3,0,3,True
26-39,female,majority,0-9y,none,working class,0.453801827329586,True,before 2015,False,False,13000.0,sedan,0,0,0,True
65+,male,majority,0-9y,university,upper class,0.4750104979182919,True,after 2015,False,False,11000.0,sedan,0,0,0,False
26-39,female,majority,10-19y,none,poverty,0.2594072113728965,True,before 2015,False,True,10000.0,sedan,0,0,0,False
26-39,female,majority,10-19y,university,upper class,0.5875253220333557,True,before 2015,False,False,11000.0,sports car,2,0,0,False
40-64,male,majority,20-29y,high school,working class,0.3422852858892937,True,before 2015,False,True,12000.0,sedan,2,1,5,False
65+,male,majority,30y+,university,upper class,0.6384093879267378,True,before 2015,True,True,9000.0,sedan,10,0,3,False
26-39,female,minority,10-19y,high school,poverty,0.2545088625139908,False,before 2015,False,True,12000.0,sedan,2,0,0,True
16-25,female,majority,0-9y,high school,poverty,0.4399165171368632,False,before 2015,True,False,15000.0,sedan,0,0,0,True
40-64,female,majority,10-19y,university,upper class,0.6583325872755652,True,before 2015,True,True,8000.0,sedan,1,0,1,False
40-64,female,majority,20-29y,none,middle class,0.4472848534938492,True,before 2015,False,True,14000.0,sedan,3,0,1,False
26-39,female,majority,10-19y,high school,upper class,0.8844095270837166,True,after 2015,True,True,10000.0,sedan,0,0,0,False
16-25,male,majority,0-9y,high school,middle class,0.6445160863822124,True,after 2015,False,False,11697.003206900365,sedan,0,0,0,False
40-64,female,minority,20-29y,high school,upper class,0.6267468514453324,False,before 2015,True,True,13000.0,sedan,2,0,4,False
40-64,male,majority,0-9y,high school,middle class,0.5163285208384004,True,before 2015,False,False,13000.0,sedan,0,0,0,True
