Location,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Car_Age,Brand,Model,Price_log,Kilometers_Driven_log
Coimbatore,Diesel,Manual,First,19.67,1582.0,126.2,5.0,5,Hyundai,Creta1.6,2.6232182655855123,11.003482218613488
Kolkata,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6,Maruti,SwiftDzire,1.3862943611198906,11.355686688543736
Jaipur,Diesel,Manual,First,22.9,1248.0,74.0,5.0,9,Maruti,SwiftVDI,1.4655675420143985,11.385092093460344
Kochi,Diesel,Manual,First,24.0,1186.0,73.97,5.0,7,Hyundai,Grandi10,1.691939133945844,11.312374762308654
Mumbai,Petrol,Manual,First,18.16,1196.0,86.8,5.0,6,Ford,FigoAspire,1.589235205116581,9.798127036878302
Chennai,Diesel,Automatic,First,15.97,2993.0,258.0,5.0,5,BMW,X5X5,4.248495242049359,9.615805480084347
Kolkata,Diesel,Automatic,First,11.78,2143.0,167.62,5.0,6,Mercedes-Benz,NewC-Class,3.2386784521643803,10.4341158035983
Ahmedabad,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,7,Hyundai,Grandi10,1.62924053973028,10.736396675471232
Hyderabad,Diesel,Manual,First,22.32,1582.0,126.32,5.0,9,Hyundai,Verna1.6,1.9021075263969205,10.782242550881179
Hyderabad,Diesel,Automatic,First,16.73,2993.0,218.0,5.0,9,BMW,5Series,3.2771447329921766,11.440354772135393
Ahmedabad,Diesel,Manual,First,23.08,1461.0,63.1,5.0,9,Nissan,MicraDiesel,1.3609765531356006,11.170533742712921
Pune,Petrol,Manual,Second,15.5,1586.0,103.3,5.0,12,Maruti,SX4ZXI,0.9932517730102834,11.0519529323301
Hyderabad,Diesel,Manual,First,21.12,1248.0,88.8,5.0,11,Tata,ManzaAura,1.0818051703517284,11.159943692869113
Ahmedabad,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,7,Audi,A42.0,3.1354942159291497,9.472704636443673
Pune,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,13,Maruti,SwiftLdi,0.9122827104766164,11.84939770159144
Jaipur,Diesel,Manual,First,25.2,1248.0,74.0,5.0,7,Maruti,SwiftLDI,1.5040773967762742,11.77528972943772
Delhi,Diesel,Manual,First,21.43,1364.0,87.2,5.0,11,Toyota,CorollaAltis,1.5040773967762742,11.400887146781374
Hyderabad,Diesel,Manual,First,27.3,1498.0,98.6,5.0,7,Honda,Jazz1.5,1.9315214116032138,11.112447898373103
Kochi,Petrol,Automatic,First,7.94,4395.0,450.0,4.0,12,BMW,6Series,3.031099417391282,11.087191320814231
Jaipur,Petrol,Manual,First,16.25,1198.0,73.9,5.0,12,Skoda,Fabia1.2,0.7929925155296614,11.184421397998193
Jaipur,Petrol,Manual,Third,18.23651296194153,1242.0,112.3128981777716,5.0,21,Fiat,Siena1.2,-0.5978370007556204,11.156250521031495
Mumbai,Diesel,Automatic,Second,12.35,2179.0,187.74,5.0,11,Land Rover,RoverFreelander,2.631888840136646,11.314474526246391
Pune,Petrol,Manual,First,15.3,1596.0,101.0,5.0,12,Ford,Fiesta1.6,0.37843643572024505,11.350406535472453
Pune,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,10,Hyundai,VernaSX,1.791759469228055,11.326595886778735
Jaipur,Petrol,Manual,First,21.7,999.0,67.0,5.0,6,Renault,KWID1.0,1.0986122886681098,10.165851817003619
Delhi,Diesel,Manual,First,22.3,1248.0,88.8,5.0,10,Tata,IndicaVista,1.252762968495368,10.203592144986466
Kochi,Diesel,Manual,First,21.19,1396.0,88.73,5.0,4,Hyundai,i20Active,2.0268315914075385,10.538634788798085
Mumbai,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,13,Maruti,SX4Zxi,0.688134638736401,11.055229781258411
Hyderabad,Petrol,Manual,First,25.17,799.0,53.3,5.0,6,Renault,KWIDRXT,1.33500106673234,10.126631103850338
Bangalore,Diesel,Manual,First,11.68,2498.0,112.0,7.0,9,Mahindra,XyloE4,1.3862943611198906,12.190959007720126
Bangalore,Petrol,Manual,Second,21.1,814.0,55.2,5.0,9,Hyundai,EOND,1.0818051703517284,10.714639966286978
Delhi,Diesel,Manual,First,25.8,1498.0,98.6,5.0,9,Honda,AmazeVX,1.3217558399823195,11.22987266090211
Kolkata,Diesel,Manual,First,22.07,1199.0,73.9,5.0,12,Volkswagen,PoloDiesel,0.9162907318741551,11.408786425229083
Pune,Petrol,Manual,First,17.0,1497.0,118.0,5.0,11,Honda,City1.5,1.3217558399823195,11.532855535125615
Pune,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,7,Toyota,Fortuner4x2,3.091042453358316,10.491274217438248
Kochi,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5,Honda,AmazeE,1.814824742159051,10.534174051753467
Pune,Diesel,Automatic,First,20.58,1995.0,143.0,5.0,7,BMW,1Series,2.772588722239781,10.736418414365376
Hyderabad,Petrol,Automatic,First,23.1,998.0,67.04,5.0,8,Maruti,CelerioVXI,1.3217558399823195,10.748475604511441
Mumbai,Diesel,Manual,First,12.99,2494.0,100.6,8.0,7,Toyota,Innova2.5,2.463853240590168,10.778956289890028
Pune,Diesel,Automatic,Second,16.36,2179.0,187.7,5.0,9,Jaguar,XF2.2,3.1780538303479458,10.736396675471232
Hyderabad,Petrol,Manual,First,17.5,1199.0,88.7,5.0,5,Honda,WRVi-VTEC,2.186051276738094,9.615805480084347
Chennai,Diesel,Automatic,Third,17.05,1995.0,184.0,5.0,10,BMW,X1sDrive20d,2.302585092994046,11.350406535472453
Mumbai,Petrol,Automatic,First,14.3,1598.0,103.5,5.0,8,Skoda,Rapid1.6,1.713797927758343,10.373491181781864
Kochi,Petrol,Manual,First,16.09,1598.0,103.5,5.0,10,Volkswagen,Vento1.6,1.2781522025001875,11.015641076770905
Coimbatore,Diesel,Manual,First,22.77,1498.0,98.59,5.0,3,Ford,EcoSport1.5,2.4096441652874536,10.468460394372565
Jaipur,Diesel,Manual,First,15.1,2179.0,140.0,7.0,10,Mahindra,XUV500W6,1.9740810260220096,11.608235644774552
Mumbai,Diesel,Manual,First,18.6,1388.0,67.0,5.0,8,Ford,FiestaClassic,1.091923300517313,11.018629143155449
Pune,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,12,Hyundai,SantroXing,0.5306282510621704,11.225243392518447
Delhi,Diesel,Automatic,First,12.0,2987.0,224.0,7.0,7,Mercedes-Benz,GL-Class2007,3.9512437185814275,10.915088464214607
Pune,Petrol,Manual,First,19.7,796.0,46.3,5.0,19,Maruti,AltoLXi,-0.05129329438755058,11.155764688748388
Mumbai,Petrol,Manual,First,17.8,1497.0,117.3,5.0,6,Honda,Cityi,2.224623551524334,10.645424897265505
Bangalore,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,8,Hyundai,SantaFe,2.7880929087757464,10.778956289890028
Kolkata,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,7,Mercedes-Benz,GLAClass,3.0440461338325417,10.46310334047155
Chennai,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,17,Toyota,Innova2.5,1.4469189829363254,11.759785542901755
Bangalore,Diesel,Automatic,Second,16.07,1995.0,181.0,5.0,14,BMW,3Series,1.9740810260220096,11.26446410567173
Hyderabad,Petrol,Manual,First,18.6,1197.0,85.8,5.0,11,Maruti,SwiftZXI,1.4816045409242156,10.879555488446144
Pune,Petrol,Manual,Second,15.04,1598.0,103.6,5.0,11,Volkswagen,VentoPetrol,1.4469189829363254,11.097410021008562
Ahmedabad,Petrol,Manual,First,16.02,1373.0,93.7,7.0,10,Maruti,ErtigaVXI,1.6770965609079151,10.126631103850338
Coimbatore,Petrol,Automatic,Second,18.9,1197.0,82.0,5.0,6,Hyundai,Grandi10,1.840549633397487,10.495127893591839
Delhi,Diesel,Manual,First,19.67,1582.0,126.2,5.0,5,Hyundai,Creta1.6,2.5257286443082556,10.691944912900398
Ahmedabad,Diesel,Automatic,Second,16.77,2967.0,241.38,5.0,14,Audi,A63.0,2.0149030205422647,10.819778284410283
Delhi,Diesel,Manual,First,16.0,1997.0,140.0,7.0,6,Mahindra,XUV500W8,2.4203681286504293,11.304387234795035
Mumbai,Petrol,Automatic,First,16.05,1499.0,110.4,5.0,6,Ford,EcoSport1.5,2.0347056478384444,10.165851817003619
Mumbai,Diesel,Manual,First,24.4,1120.0,71.0,5.0,6,Hyundai,Xcent1.1,1.5040773967762742,11.512925464970229
Hyderabad,Diesel,Automatic,First,21.21,1498.0,103.2,5.0,8,Volkswagen,Vento1.5,2.0149030205422647,11.225243392518447
Kochi,Petrol,Automatic,First,13.0,2987.0,210.0,5.0,18,Mercedes-Benz,S-Class280,1.9600947840472698,11.694071330910461
Mumbai,Petrol,Manual,First,20.36,1197.0,78.9,5.0,12,Hyundai,i10Magna,0.8109302162163288,10.932749763069445
Hyderabad,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,7,Audi,A435,3.295836866004329,10.308952660644293
Pune,Diesel,Manual,Second,21.9,1396.0,88.76,5.0,10,Hyundai,i20Sportz,1.430311246536665,10.81376021208472
Chennai,Diesel,Manual,First,23.5,1396.0,88.7,5.0,9,Hyundai,Verna1.4,1.8718021769015913,11.27720313144916
Delhi,Petrol,Manual,First,17.0,1497.0,118.0,5.0,12,Honda,City1.5,1.1474024528375417,11.08367982819666
Pune,Diesel,Manual,First,25.47,1248.0,88.5,7.0,6,Maruti,ErtigaVDI,2.033397603178429,10.899716371226633
Hyderabad,Petrol,Manual,First,19.7,796.0,46.3,5.0,11,Maruti,AltoLXi,0.8754687373538999,10.261826111899026
Mumbai,Petrol,Automatic,First,20.51,998.0,67.0,5.0,6,Maruti,WagonR,1.4469189829363254,9.104979856318357
Kochi,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,6,Hyundai,Verna1.6,2.231089091288976,10.66606750781141
Bangalore,Petrol,Manual,First,19.7,796.0,46.3,5.0,11,Maruti,AltoLXi,0.8712933659434193,11.06663836234181
Kochi,Petrol,Manual,Second,16.09,1598.0,103.5,5.0,4,Volkswagen,Vento1.6,2.033397603178429,9.927594627879362
Delhi,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6,Maruti,BalenoZeta,1.8261608959453874,9.95227771670556
Jaipur,Diesel,Automatic,First,18.23651296194153,2179.0,115.0,5.0,10,Land Rover,RoverFreelander,2.803360380906535,11.688583201081919
Kochi,Petrol,Automatic,First,13.7,1997.0,153.86,5.0,11,Honda,CR-V2.0L,2.1065702090680887,10.93287479991082
Coimbatore,Diesel,Manual,First,14.24,2755.0,174.5,7.0,5,Toyota,Fortuner2.8,3.3621099929541085,11.193656401558636
Mumbai,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,7,Honda,CityV,2.1400661634962708,10.373491181781864
Bangalore,Petrol,Automatic,Second,12.0,5461.0,421.0,2.0,8,Mercedes-Benz,SLK-Class55,4.499809670330265,8.006367567650246
Mumbai,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7,Honda,Cityi-VTEC,1.873339456220478,9.249561085129464
Mumbai,Diesel,Manual,First,22.9,1248.0,74.0,5.0,9,Maruti,SwiftVDI,1.536867219599265,10.46310334047155
Kochi,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,9,Toyota,CorollaAltis,2.128231705849268,10.916923143796645
Bangalore,Diesel,Manual,First,23.59,1364.0,67.06,5.0,8,Toyota,EtiosCross,1.749199854809259,10.958913943754638
Jaipur,Petrol,Manual,First,18.9,998.0,67.1,5.0,16,Maruti,WagonR,0.10436001532424286,11.608235644774552
Kochi,Petrol,Manual,First,15.7,1616.303290019353,112.3128981777716,5.0,5,Fiat,Punto1.2,1.3686394258811698,9.794843875419385
Mumbai,Petrol,Automatic,First,12.0,1991.0,184.0,5.0,8,Mercedes-Benz,E-Class2015-2017,2.847812143477369,11.184421397998193
Delhi,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,10,Jaguar,XFAero,3.4657359027997265,9.680344001221918
Kochi,Petrol,Manual,First,17.0,1197.0,80.0,5.0,11,Hyundai,i20Sportz,1.2383742310432684,11.03521219265444
Pune,Diesel,Automatic,Second,12.39,2179.0,147.51,5.0,8,Land Rover,RoverFreelander,3.1354942159291497,11.350406535472453
Kochi,Petrol,Manual,First,18.6,1197.0,81.86,5.0,4,Hyundai,Elitei20,1.9906103279732201,9.562615651570228
Jaipur,Petrol,Manual,First,18.0,1198.0,86.7,5.0,8,Honda,AmazeS,1.4816045409242156,10.626436224332863
Bangalore,Diesel,Automatic,First,18.23651296194153,2987.0,165.0,5.0,7,Mercedes-Benz,M-ClassML,3.8575668196320874,9.903487552536127
Coimbatore,Petrol,Manual,First,22.74,796.0,47.3,5.0,6,Maruti,Alto800,1.415853163361435,9.800513076908299
Chennai,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,6,Toyota,InnovaCrysta,2.970414465569701,11.289781913656018
Hyderabad,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,6,Hyundai,Grandi10,1.824549292051046,9.95227771670556
Bangalore,Diesel,Automatic,First,16.55,2993.0,258.0,5.0,6,BMW,X3xDrive30d,3.8066624897703196,10.799575577092764
Hyderabad,Petrol,Manual,Second,15.0,970.0,112.3128981777716,5.0,24,Maruti,1000AC,-0.16251892949777494,11.55214617812351
Chennai,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,12,Hyundai,i20Magna,1.0296194171811581,11.461632170582678
Pune,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,7,Hyundai,Grandi10,1.5686159179138452,10.373491181781864
Pune,Petrol,Manual,Second,17.0,1086.0,62.1,5.0,19,Hyundai,SantroXing,-0.10536051565782628,11.289781913656018
Hyderabad,Diesel,Manual,First,25.01,1498.0,89.75,5.0,8,Ford,Fiesta1.5,1.7316555451583497,11.71831229469518
Ahmedabad,Diesel,Manual,Second,15.0,2148.0,112.3128981777716,5.0,11,Mercedes-Benz,E-Class220,2.6741486494265287,11.26446410567173
Ahmedabad,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7,Maruti,SwiftDzire,1.7749523509116738,11.141861783579396
Pune,Diesel,Manual,Second,23.59,1364.0,67.04,5.0,7,Toyota,EtiosVXD,1.6094379124341003,11.082142548877775
Ahmedabad,Petrol,Manual,First,19.1,1197.0,82.0,5.0,7,Hyundai,Xcent1.2,1.589235205116581,10.043249494911286
Ahmedabad,Petrol,Manual,First,13.5,1799.0,130.0,5.0,13,Honda,Civic2006-2010,1.4469189829363254,11.156250521031495
Chennai,Diesel,Manual,First,12.99,2494.0,100.6,8.0,8,Toyota,Innova2.5,2.388762789235098,12.429216196844383
Delhi,Petrol,Manual,First,13.2,1495.0,94.0,5.0,10,Hyundai,AccentGLE,0.8960880245566357,10.933106969717286
Pune,Petrol,Manual,First,22.74,796.0,47.3,5.0,9,Maruti,Alto800,0.9162907318741551,10.308952660644293
Kolkata,Petrol,Automatic,First,8.1,5461.0,387.3,2.0,12,Mercedes-Benz,SL-ClassSL,3.3843902633457743,10.46310334047155
Jaipur,Diesel,Manual,Second,22.7,1498.0,89.84,5.0,9,Ford,Ecosport1.5,1.749199854809259,11.432257561902773
Pune,Petrol,Manual,First,20.14,1197.0,81.86,5.0,4,Hyundai,Xcent1.2,1.6094379124341003,10.596634733096073
Kochi,Petrol,Automatic,First,14.3,1598.0,103.6,5.0,8,Skoda,Rapid1.6,1.5303947050936475,11.480898018131468
Delhi,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,6,Audi,Q32012-2015,3.1570004211501135,10.645424897265505
Kolkata,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9,Mahindra,XUV500W8,1.9810014688665833,10.931069180548855
Kochi,Petrol,Manual,First,17.0,1591.0,121.3,5.0,3,Hyundai,VernaVTVT,2.474856313934499,9.42027709580311
Chennai,Petrol,Manual,Third,13.9,1599.0,103.2,5.0,13,Hyundai,VernaXi,0.8109302162163288,11.002099841204238
Pune,Petrol,Manual,Second,14.2,1597.0,92.0,5.0,19,Ford,Ikon1.6,-0.16251892949777494,11.326595886778735
Pune,Petrol,Manual,First,19.69,1198.0,67.04,5.0,4,Nissan,MicraActive,1.3862943611198906,10.085809109330082
Pune,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,6,Honda,BrioVX,1.62924053973028,10.37965961780224
Hyderabad,Diesel,Manual,First,12.99,2494.0,100.6,7.0,8,Toyota,Innova2.5,2.5257286443082556,11.432225041048772
Chennai,Diesel,Manual,First,20.64,1498.0,108.5,5.0,11,Volkswagen,Vento1.5,1.0647107369924282,11.706112775074489
Coimbatore,Diesel,Manual,First,16.0,2179.0,140.0,7.0,6,Mahindra,XUV500W10,2.7700855920216627,11.101884842528879
Mumbai,Petrol,Automatic,First,16.9,1197.0,82.0,5.0,7,Hyundai,Xcent1.2,1.6956156086751528,10.621327345686446
Kochi,Diesel,Manual,First,13.5,2198.0,157.7,7.0,5,Ford,Endeavour2.2,3.17220341666977,10.563103802387129
Kochi,Petrol,Manual,First,18.0,995.0,62.0,5.0,14,Chevrolet,Spark1.0,0.5596157879354227,10.686498288754322
Hyderabad,Diesel,Manual,First,24.52,1248.0,88.5,7.0,5,Maruti,ErtigaSHVS,2.277267285009756,9.764225485202621
Bangalore,Diesel,Manual,First,25.8,1498.0,98.6,5.0,9,Honda,AmazeS,1.55814461804655,11.026955042202413
Delhi,Petrol,Manual,First,17.4,1497.0,117.3,5.0,8,Honda,Cityi,1.8325814637483102,11.002099841204238
Bangalore,Diesel,Automatic,Second,23.8,1998.0,112.0,5.0,8,Mini,CooperCountryman,3.091042453358316,10.467806548742118
Kochi,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,6,Toyota,CorollaAltis,2.6490076604684267,10.636264016619267
Kolkata,Petrol,Manual,First,17.0,1086.0,62.1,5.0,17,Hyundai,SantroXing,-0.05129329438755058,10.714417768752456
Delhi,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,8,Skoda,SuperbElegance,2.4807312783775197,11.082142548877775
Delhi,Petrol,Manual,First,18.9,998.0,67.1,5.0,11,Maruti,WagonR,0.9162907318741551,11.127262984158243
Mumbai,Petrol,Manual,First,19.81,1086.0,68.05,5.0,9,Hyundai,i10Era,1.0116009116784799,10.799575577092764
Coimbatore,Petrol,Manual,First,23.84,1199.0,84.0,5.0,3,Tata,Tiago1.2,1.766441661243765,9.723044230753946
Ahmedabad,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6,Maruti,BalenoZeta,1.8325814637483102,10.34061281337216
Mumbai,Petrol,Manual,First,15.04,1598.0,103.2,5.0,8,Volkswagen,Vento1.6,1.599387576580599,10.93414214802101
Pune,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5,Hyundai,Grandi10,1.55814461804655,9.639261556120688
Delhi,Diesel,Manual,First,20.0,1399.0,68.05,5.0,9,Ford,FigoDiesel,0.9360933591703348,10.896739325546411
Pune,Petrol,Automatic,Second,13.9,1799.0,130.3,5.0,11,Honda,Civic2010-2013,1.5040773967762742,10.757902880692196
Kochi,Petrol,Manual,First,22.74,796.0,47.3,5.0,7,Maruti,Alto800,1.1019400787607843,9.982853107916869
Hyderabad,Diesel,Automatic,First,15.68,1999.0,177.0,5.0,6,Land Rover,RoverRange,3.7376696182833684,10.858998997563564
Kolkata,Diesel,Automatic,First,12.4,2698.0,179.5,5.0,12,Audi,A62.7,2.4423470353692043,10.463389013948712
Hyderabad,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,16,Mercedes-Benz,E-Class280,2.39698576841553,11.247161427819378
Jaipur,Petrol,Automatic,First,17.0,1497.0,118.0,5.0,13,Honda,City1.5,1.3110318766193438,11.396391648714276
Jaipur,Petrol,Automatic,Third,10.1,2354.0,152.0,5.0,16,Honda,CR-V2.4,0.6931471805599453,11.289781913656018
Kochi,Diesel,Manual,First,28.09,1248.0,88.5,5.0,4,Maruti,Ciaz1.3,2.2491843162669305,10.571906494871117
Jaipur,Petrol,Manual,Second,18.9,998.0,67.1,5.0,18,Maruti,WagonR,0.22314355131420976,11.03488966402723
Jaipur,Diesel,Manual,First,19.67,1582.0,126.2,5.0,7,Hyundai,Creta1.6,2.388762789235098,11.265053675431062
Kolkata,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7,Maruti,CiazVDi,1.7047480922384253,10.44581184336149
Coimbatore,Petrol,Manual,First,21.1,814.0,55.2,5.0,6,Hyundai,EOND,1.3110318766193438,11.076341137803194
Mumbai,Petrol,Manual,First,16.02,1373.0,93.7,7.0,8,Maruti,ErtigaVXI,1.8325814637483102,11.144640527986347
Chennai,Diesel,Manual,First,20.54,1598.0,103.6,5.0,10,Volkswagen,VentoDiesel,1.589235205116581,10.915088464214607
Mumbai,Petrol,Manual,Second,12.8,1493.0,100.0,5.0,17,Honda,City1.5,0.09531017980432493,11.302204433654575
Kochi,Petrol,Manual,First,16.47,1198.0,73.9,5.0,6,Volkswagen,PoloPetrol,1.5518087995974639,10.511430812581505
Kochi,CNG,Manual,First,46.816,796.0,40.3,4.0,5,Maruti,Alto800,1.308332819650179,10.098643067310169
Mumbai,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,6,Mercedes-Benz,GLAClass,3.2128577525426376,10.669466891745744
Jaipur,Diesel,Manual,First,14.66,2199.0,194.3,7.0,9,Hyundai,SantaFe,2.505525936990736,11.211820372186306
Kolkata,Diesel,Manual,First,22.9,1248.0,74.0,5.0,8,Maruti,SwiftVDI,1.3609765531356006,10.757902880692196
Kochi,Petrol,Manual,First,18.6,1197.0,81.86,5.0,5,Hyundai,Elitei20,1.8373699804801074,10.53102897599808
Mumbai,Diesel,Manual,First,14.0,2498.0,112.0,8.0,11,Mahindra,XyloE8,1.0116009116784799,11.77528972943772
Coimbatore,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5,Hyundai,Grandi10,2.060513531794317,10.360152617342683
Mumbai,Petrol,Manual,First,15.04,1598.0,103.6,5.0,11,Volkswagen,VentoPetrol,1.0818051703517284,11.097410021008562
Mumbai,Petrol,Automatic,Second,11.7,2354.0,177.6,5.0,14,Honda,Accord2.4,1.5789787049493917,11.27720313144916
Bangalore,Diesel,Automatic,Second,13.5,2925.0,281.61,5.0,11,Mercedes-Benz,S-ClassS,3.4011973816621555,10.760877176490123
Bangalore,Diesel,Automatic,First,15.0,2143.0,107.3,5.0,6,Mercedes-Benz,BClass,2.990719731730447,10.508076706114283
Bangalore,Diesel,Manual,First,20.5,1582.0,126.2,5.0,6,Hyundai,Creta1.6,2.379546134130174,11.440354772135393
Hyderabad,Petrol,Manual,First,19.7,796.0,46.3,5.0,15,Maruti,AltoLXI,0.5596157879354227,10.8627419838424
Mumbai,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,6,Audi,A335,2.9575110607337933,9.903637541287253
Delhi,Diesel,Manual,First,19.87,1461.0,83.8,5.0,9,Renault,Duster85PS,1.7047480922384253,11.102156315270157
Chennai,Diesel,Manual,First,17.8,1399.0,68.0,5.0,13,Ford,Fiesta1.4,1.0116009116784799,11.238488619268468
Bangalore,Diesel,Manual,First,19.67,1582.0,126.2,5.0,7,Hyundai,Creta1.6,2.5649493574615367,10.275051108968611
Mumbai,Diesel,Manual,First,20.0,1399.0,68.0,5.0,11,Ford,FigoDiesel,1.1631508098056809,10.308952660644293
Coimbatore,Petrol,Manual,First,15.26,1598.0,103.5,5.0,9,Volkswagen,PoloPetrol,1.7647307968401356,10.942455988276723
Hyderabad,Diesel,Automatic,Second,16.8,1969.0,150.0,5.0,7,Volvo,V40D3,3.1780538303479458,10.545341438708522
Chennai,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,10,Hyundai,VernaSX,1.8325814637483102,10.621327345686446
Hyderabad,Diesel,Automatic,First,14.49,2993.0,258.0,5.0,13,BMW,7Series,3.58351893845611,10.87804719253426
Chennai,Diesel,Manual,Third,14.8,1998.0,68.0,5.0,19,Mitsubishi,LancerGLXD,1.0986122886681098,11.736069016284437
Chennai,Diesel,Manual,First,11.5,2982.0,171.0,7.0,12,Toyota,Fortuner3.0,2.3978952727983707,12.396693005138824
Chennai,Diesel,Manual,First,26.21,1248.0,88.5,5.0,7,Maruti,CiazVDi,1.8718021769015913,11.407564949312402
Hyderabad,Diesel,Manual,First,24.3,1248.0,88.5,5.0,4,Maruti,VitaraBrezza,2.2407096892759584,9.305650551780507
Kochi,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,4,BMW,3Series,3.6354786773868213,9.995884401802096
Pune,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,9,Volkswagen,VentoPetrol,1.6582280766035324,10.621327345686446
Chennai,Petrol,Manual,First,17.0,1197.0,80.0,5.0,11,Hyundai,i201.2,1.5040773967762742,10.757902880692196
Chennai,Diesel,Automatic,First,11.0,2993.0,235.0,5.0,13,BMW,X53.0d,2.8903717578961645,11.608235644774552
Coimbatore,Petrol,Manual,First,19.1,1197.0,82.0,5.0,7,Hyundai,Xcent1.2,1.715598108262491,10.735526731962691
Bangalore,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,9,Mercedes-Benz,E-Class2009-2013,3.091042453358316,10.778956289890028
Hyderabad,Diesel,Automatic,First,12.39,2179.0,147.51,5.0,11,Land Rover,RoverFreelander,3.091042453358316,11.127262984158243
Mumbai,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11,Hyundai,i10Magna,0.9745596399981308,10.621327345686446
Jaipur,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,9,Hyundai,Verna1.6,1.766441661243765,11.150131840023318
Chennai,Diesel,Manual,First,19.33,1968.0,138.1,5.0,10,Volkswagen,Jetta2012-2014,1.9387416595767009,11.652687407345388
Kolkata,Diesel,Manual,First,15.1,2179.0,140.0,7.0,10,Mahindra,XUV500W8,1.8718021769015913,10.771197098403393
Jaipur,Petrol,Manual,Third,19.7,796.0,35.0,8.0,18,Maruti,Omni8,-0.16251892949777494,11.10682015197464
Delhi,Petrol,Automatic,Second,14.67,1798.0,177.46,5.0,9,Skoda,SuperbStyle,1.9810014688665833,11.289781913656018
Pune,Diesel,Manual,First,22.9,1248.0,74.0,5.0,10,Maruti,SwiftVDI,1.5040773967762742,11.460241730684785
Mumbai,Diesel,Manual,First,10.5,2179.0,120.0,8.0,12,Mahindra,Scorpio2.6,1.4469189829363254,11.244745321014502
Chennai,Petrol,Automatic,First,13.7,1991.0,183.0,5.0,6,Mercedes-Benz,GLAClass,3.258096538021482,10.239959789157341
Coimbatore,Diesel,Manual,First,16.55,2498.0,105.0,6.0,5,Mahindra,TharCRDe,2.2679936482244267,10.261127031161688
